MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-24 00:00:00,5.1,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-25 00:00:00,15.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-26 00:00:00,22.2,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-27 00:00:00,0.5,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-28 00:00:00,21.2,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-29 00:00:00,0.3,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-30 00:00:00,26.2,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-31 00:00:00,18.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-01 00:00:00,5.2,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-02 00:00:00,1.8,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-03 00:00:00,3.5,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-04 00:00:00,21.9,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-05 00:00:00,0.1,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-06 00:00:00,5.13,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-07 00:00:00,0.41,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-08 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-09 00:00:00,5.36,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-10 00:00:00,1.07,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-11 00:00:00,0.9,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-12 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-13 00:00:00,62.5,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-14 00:00:00,25.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-15 00:00:00,0.8,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-16 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
